task_id	family	instruction	semantic_count	components	full_successes	full_episodes	full_sr	failure_episode	goal_atoms	atom_first_steps	atom_final	max_simultaneous	combination_first_steps	subtasks_reached	num_subtasks	partial_kind	derived_two_step_instruction	failure_video	comparison_png	stove_turn_knob_frames
COMP_403	C11_object_suite_basket_triples	Put the salad dressing, the ketchup, and the tomato sauce in the basket one after another.	3	Put the salad dressing in the basket | Put the ketchup in the basket | Put the tomato sauce in the basket	0	5	0.0	0	in(salad_dressing_1, basket_1_contain_region) | in(ketchup_1, basket_1_contain_region) | in(tomato_sauce_1, basket_1_contain_region)	[141, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 141}"	6	6			../assets/composition/failure_videos/COMP_403/COMP_403_ep000_fail.mp4	../assets/composition/comparison_png/COMP_403__put_the_salad_dressing_the_ketchup_and_the_tomato_sauce_in_the_basket_one_after_another.png	0
COMP_404	C11_object_suite_basket_triples	Put the salad dressing, the alphabet soup, and the cream cheese box in the basket one after another.	3	Put the salad dressing in the basket | Put the alphabet soup in the basket | Put the cream cheese box in the basket	0	5	0.0	1	in(salad_dressing_1, basket_1_contain_region) | in(alphabet_soup_1, basket_1_contain_region) | in(cream_cheese_1, basket_1_contain_region)	[126, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 126}"	5	6			../assets/composition/failure_videos/COMP_404/COMP_404_ep001_fail.mp4	../assets/composition/comparison_png/COMP_404__put_the_salad_dressing_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_one_after_another.png	0
COMP_405	C11_object_suite_basket_triples	Put the salad dressing, the alphabet soup, and the milk in the basket one after another.	3	Put the salad dressing in the basket | Put the alphabet soup in the basket | Put the milk in the basket	0	5	0.0	0	in(salad_dressing_1, basket_1_contain_region) | in(alphabet_soup_1, basket_1_contain_region) | in(milk_1, basket_1_contain_region)	[139, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 139}"	5	6			../assets/composition/failure_videos/COMP_405/COMP_405_ep000_fail.mp4	../assets/composition/comparison_png/COMP_405__put_the_salad_dressing_the_alphabet_soup_and_the_milk_in_the_basket_one_after_another.png	0
COMP_406	C11_object_suite_basket_triples	Put the salad dressing, the alphabet soup, and the tomato sauce in the basket one after another.	3	Put the salad dressing in the basket | Put the alphabet soup in the basket | Put the tomato sauce in the basket	0	5	0.0	1	in(salad_dressing_1, basket_1_contain_region) | in(alphabet_soup_1, basket_1_contain_region) | in(tomato_sauce_1, basket_1_contain_region)	[139, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 139}"	6	6			../assets/composition/failure_videos/COMP_406/COMP_406_ep001_fail.mp4	../assets/composition/comparison_png/COMP_406__put_the_salad_dressing_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_one_after_another.png	0
COMP_407	C11_object_suite_basket_triples	Put the salad dressing, the cream cheese box, and the milk in the basket one after another.	3	Put the salad dressing in the basket | Put the cream cheese box in the basket | Put the milk in the basket	0	5	0.0	0	in(salad_dressing_1, basket_1_contain_region) | in(cream_cheese_1, basket_1_contain_region) | in(milk_1, basket_1_contain_region)	[140, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 140}"	5	6			../assets/composition/failure_videos/COMP_407/COMP_407_ep000_fail.mp4	../assets/composition/comparison_png/COMP_407__put_the_salad_dressing_the_cream_cheese_box_and_the_milk_in_the_basket_one_after_another.png	0
COMP_408	C11_object_suite_basket_triples	Put the salad dressing, the cream cheese box, and the tomato sauce in the basket one after another.	3	Put the salad dressing in the basket | Put the cream cheese box in the basket | Put the tomato sauce in the basket	0	5	0.0	0	in(salad_dressing_1, basket_1_contain_region) | in(cream_cheese_1, basket_1_contain_region) | in(tomato_sauce_1, basket_1_contain_region)	[140, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 140}"	5	6			../assets/composition/failure_videos/COMP_408/COMP_408_ep000_fail.mp4	../assets/composition/comparison_png/COMP_408__put_the_salad_dressing_the_cream_cheese_box_and_the_tomato_sauce_in_the_basket_one_after_another.png	0
COMP_409	C11_object_suite_basket_triples	Put the salad dressing, the milk, and the tomato sauce in the basket one after another.	3	Put the salad dressing in the basket | Put the milk in the basket | Put the tomato sauce in the basket	0	5	0.0	3	in(salad_dressing_1, basket_1_contain_region) | in(milk_1, basket_1_contain_region) | in(tomato_sauce_1, basket_1_contain_region)	[140, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 140}"	6	6			../assets/composition/failure_videos/COMP_409/COMP_409_ep003_fail.mp4	../assets/composition/comparison_png/COMP_409__put_the_salad_dressing_the_milk_and_the_tomato_sauce_in_the_basket_one_after_another.png	0
COMP_410	C11_object_suite_basket_triples	Put the ketchup, the alphabet soup, and the cream cheese box in the basket one after another.	3	Put the ketchup in the basket | Put the alphabet soup in the basket | Put the cream cheese box in the basket	0	5	0.0	0	in(ketchup_1, basket_1_contain_region) | in(alphabet_soup_1, basket_1_contain_region) | in(cream_cheese_1, basket_1_contain_region)	[null, null, null]	[false, false, false]	0	"{""000"": 0}"	5	6			../assets/composition/failure_videos/COMP_410/COMP_410_ep000_fail.mp4	../assets/composition/comparison_png/COMP_410__put_the_ketchup_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket_one_after_another.png	0
COMP_411	C11_object_suite_basket_triples	Put the ketchup, the alphabet soup, and the milk in the basket one after another.	3	Put the ketchup in the basket | Put the alphabet soup in the basket | Put the milk in the basket	0	5	0.0	2	in(ketchup_1, basket_1_contain_region) | in(alphabet_soup_1, basket_1_contain_region) | in(milk_1, basket_1_contain_region)	[null, null, null]	[false, false, false]	0	"{""000"": 0}"	6	6			../assets/composition/failure_videos/COMP_411/COMP_411_ep002_fail.mp4	../assets/composition/comparison_png/COMP_411__put_the_ketchup_the_alphabet_soup_and_the_milk_in_the_basket_one_after_another.png	0
COMP_412	C11_object_suite_basket_triples	Put the ketchup, the alphabet soup, and the tomato sauce in the basket one after another.	3	Put the ketchup in the basket | Put the alphabet soup in the basket | Put the tomato sauce in the basket	0	5	0.0	0	in(ketchup_1, basket_1_contain_region) | in(alphabet_soup_1, basket_1_contain_region) | in(tomato_sauce_1, basket_1_contain_region)	[null, null, null]	[false, false, false]	0	"{""000"": 0}"	6	6			../assets/composition/failure_videos/COMP_412/COMP_412_ep000_fail.mp4	../assets/composition/comparison_png/COMP_412__put_the_ketchup_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_one_after_another.png	0
COMP_413	C11_object_suite_basket_triples	Put the ketchup, the cream cheese box, and the milk in the basket one after another.	3	Put the ketchup in the basket | Put the cream cheese box in the basket | Put the milk in the basket	0	5	0.0	0	in(ketchup_1, basket_1_contain_region) | in(cream_cheese_1, basket_1_contain_region) | in(milk_1, basket_1_contain_region)	[154, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 154}"	5	6			../assets/composition/failure_videos/COMP_413/COMP_413_ep000_fail.mp4	../assets/composition/comparison_png/COMP_413__put_the_ketchup_the_cream_cheese_box_and_the_milk_in_the_basket_one_after_another.png	0
COMP_414	C11_object_suite_basket_triples	Put the ketchup, the cream cheese box, and the tomato sauce in the basket one after another.	3	Put the ketchup in the basket | Put the cream cheese box in the basket | Put the tomato sauce in the basket	0	5	0.0	3	in(ketchup_1, basket_1_contain_region) | in(cream_cheese_1, basket_1_contain_region) | in(tomato_sauce_1, basket_1_contain_region)	[null, null, null]	[false, false, false]	0	"{""000"": 0}"	6	6			../assets/composition/failure_videos/COMP_414/COMP_414_ep003_fail.mp4	../assets/composition/comparison_png/COMP_414__put_the_ketchup_the_cream_cheese_box_and_the_tomato_sauce_in_the_basket_one_after_another.png	0
COMP_415	C11_object_suite_basket_triples	Put the ketchup, the milk, and the tomato sauce in the basket one after another.	3	Put the ketchup in the basket | Put the milk in the basket | Put the tomato sauce in the basket	0	5	0.0	2	in(ketchup_1, basket_1_contain_region) | in(milk_1, basket_1_contain_region) | in(tomato_sauce_1, basket_1_contain_region)	[null, null, null]	[false, false, false]	0	"{""000"": 0}"	6	6			../assets/composition/failure_videos/COMP_415/COMP_415_ep002_fail.mp4	../assets/composition/comparison_png/COMP_415__put_the_ketchup_the_milk_and_the_tomato_sauce_in_the_basket_one_after_another.png	0
COMP_416	C11_object_suite_basket_triples	Put the alphabet soup, the cream cheese box, and the milk in the basket one after another.	3	Put the alphabet soup in the basket | Put the cream cheese box in the basket | Put the milk in the basket	0	5	0.0	0	in(alphabet_soup_1, basket_1_contain_region) | in(cream_cheese_1, basket_1_contain_region) | in(milk_1, basket_1_contain_region)	[null, null, null]	[false, false, false]	0	"{""000"": 0}"	3	6			../assets/composition/failure_videos/COMP_416/COMP_416_ep000_fail.mp4	../assets/composition/comparison_png/COMP_416__put_the_alphabet_soup_the_cream_cheese_box_and_the_milk_in_the_basket_one_after_another.png	0
COMP_417	C11_object_suite_basket_triples	Put the alphabet soup, the cream cheese box, and the tomato sauce in the basket one after another.	3	Put the alphabet soup in the basket | Put the cream cheese box in the basket | Put the tomato sauce in the basket	0	5	0.0	0	in(alphabet_soup_1, basket_1_contain_region) | in(cream_cheese_1, basket_1_contain_region) | in(tomato_sauce_1, basket_1_contain_region)	[null, null, null]	[false, false, false]	0	"{""000"": 0}"	5	6			../assets/composition/failure_videos/COMP_417/COMP_417_ep000_fail.mp4	../assets/composition/comparison_png/COMP_417__put_the_alphabet_soup_the_cream_cheese_box_and_the_tomato_sauce_in_the_basket_one_after_another.png	0
COMP_418	C11_object_suite_basket_triples	Put the alphabet soup, the milk, and the tomato sauce in the basket one after another.	3	Put the alphabet soup in the basket | Put the milk in the basket | Put the tomato sauce in the basket	0	5	0.0	0	in(alphabet_soup_1, basket_1_contain_region) | in(milk_1, basket_1_contain_region) | in(tomato_sauce_1, basket_1_contain_region)	[null, null, null]	[false, false, false]	0	"{""000"": 0}"	6	6			../assets/composition/failure_videos/COMP_418/COMP_418_ep000_fail.mp4	../assets/composition/comparison_png/COMP_418__put_the_alphabet_soup_the_milk_and_the_tomato_sauce_in_the_basket_one_after_another.png	0
COMP_419	C11_object_suite_basket_triples	Put the cream cheese box, the milk, and the tomato sauce in the basket one after another.	3	Put the cream cheese box in the basket | Put the milk in the basket | Put the tomato sauce in the basket	0	5	0.0	4	in(cream_cheese_1, basket_1_contain_region) | in(milk_1, basket_1_contain_region) | in(tomato_sauce_1, basket_1_contain_region)	[null, null, null]	[false, false, false]	0	"{""000"": 0}"	5	6			../assets/composition/failure_videos/COMP_419/COMP_419_ep004_fail.mp4	../assets/composition/comparison_png/COMP_419__put_the_cream_cheese_box_the_milk_and_the_tomato_sauce_in_the_basket_one_after_another.png	0
COMP_420	C11_object_suite_basket_triples	Put the tomato sauce, the milk, and the butter in the basket one after another.	3	Put the tomato sauce in the basket | Put the milk in the basket | Put the butter in the basket	0	5	0.0	4	in(tomato_sauce_1, basket_1_contain_region) | in(milk_1, basket_1_contain_region) | in(butter_1, basket_1_contain_region)	[187, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 187}"	6	6			../assets/composition/failure_videos/COMP_420/COMP_420_ep004_fail.mp4	../assets/composition/comparison_png/COMP_420__put_the_tomato_sauce_the_milk_and_the_butter_in_the_basket_one_after_another.png	0
COMP_421	C11_object_suite_basket_triples	Put the tomato sauce, the milk, and the orange juice in the basket one after another.	3	Put the tomato sauce in the basket | Put the milk in the basket | Put the orange juice in the basket	0	5	0.0	0	in(tomato_sauce_1, basket_1_contain_region) | in(milk_1, basket_1_contain_region) | in(orange_juice_1, basket_1_contain_region)	[192, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 192}"	6	6			../assets/composition/failure_videos/COMP_421/COMP_421_ep000_fail.mp4	../assets/composition/comparison_png/COMP_421__put_the_tomato_sauce_the_milk_and_the_orange_juice_in_the_basket_one_after_another.png	0
COMP_422	C11_object_suite_basket_triples	Put the tomato sauce, the milk, and the chocolate pudding in the basket one after another.	3	Put the tomato sauce in the basket | Put the milk in the basket | Put the chocolate pudding in the basket	0	5	0.0	4	in(tomato_sauce_1, basket_1_contain_region) | in(milk_1, basket_1_contain_region) | in(chocolate_pudding_1, basket_1_contain_region)	[182, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 182}"	6	6			../assets/composition/failure_videos/COMP_422/COMP_422_ep004_fail.mp4	../assets/composition/comparison_png/COMP_422__put_the_tomato_sauce_the_milk_and_the_chocolate_pudding_in_the_basket_one_after_another.png	0
COMP_423	C11_object_suite_basket_triples	Put the tomato sauce, the milk, and the bbq sauce in the basket one after another.	3	Put the tomato sauce in the basket | Put the milk in the basket | Put the bbq sauce in the basket	0	5	0.0	0	in(tomato_sauce_1, basket_1_contain_region) | in(milk_1, basket_1_contain_region) | in(bbq_sauce_1, basket_1_contain_region)	[151, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 151}"	6	6			../assets/composition/failure_videos/COMP_423/COMP_423_ep000_fail.mp4	../assets/composition/comparison_png/COMP_423__put_the_tomato_sauce_the_milk_and_the_bbq_sauce_in_the_basket_one_after_another.png	0
COMP_424	C11_object_suite_basket_triples	Put the tomato sauce, the butter, and the orange juice in the basket one after another.	3	Put the tomato sauce in the basket | Put the butter in the basket | Put the orange juice in the basket	0	5	0.0	0	in(tomato_sauce_1, basket_1_contain_region) | in(butter_1, basket_1_contain_region) | in(orange_juice_1, basket_1_contain_region)	[145, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 145}"	6	6			../assets/composition/failure_videos/COMP_424/COMP_424_ep000_fail.mp4	../assets/composition/comparison_png/COMP_424__put_the_tomato_sauce_the_butter_and_the_orange_juice_in_the_basket_one_after_another.png	0
COMP_425	C11_object_suite_basket_triples	Put the tomato sauce, the butter, and the chocolate pudding in the basket one after another.	3	Put the tomato sauce in the basket | Put the butter in the basket | Put the chocolate pudding in the basket	0	5	0.0	0	in(tomato_sauce_1, basket_1_contain_region) | in(butter_1, basket_1_contain_region) | in(chocolate_pudding_1, basket_1_contain_region)	[149, null, null]	[true, false, false]	1	"{""000"": 0, ""100"": 149}"	6	6			../assets/composition/failure_videos/COMP_425/COMP_425_ep000_fail.mp4	../assets/composition/comparison_png/COMP_425__put_the_tomato_sauce_the_butter_and_the_chocolate_pudding_in_the_basket_one_after_another.png	0
